Zone ID,Zone name,England,Scotland,Wales,Northern Ireland,United Kingdom (part not stated),Channel Islands,Isle of Man,Irish Republic,Ireland (part not stated),Australia,Canada,New Zealand,Kenya,Malawi,Tanzania,Uganda,Zambia,Zimbabwe,"Botswana, Lesotho and Swaziland",Gambia,Ghana,Nigeria,Sierra Leone,Barbados,Jamaica,Trinidad and Tobago,Other Independent States,Caribbean Dependent Territories,West Indies (so stated),Belize,Guyana,Bangladesh,India,Pakistan,Sri Lanka,Hong Kong,Malaysia,Singapore,Cyprus,Gibraltar,Malta and Gozo,Mauritius,Seychelles,Other New Commonwealth,Belgium,Denmark,France,Germany,Greece,Italy,Luxembourg,Netherlands,Portugal,Spain,Albania,Austria,Bulgaria,Czechoslovakia,Finland,Hungary,Norway,Poland,Romania,Sweden,Switzerland,Yugoslavia,Other Europe,Turkey,U.S.S.R,Algeria,Eygpt,Libya,Morocco,Tunisia,"South Afria, Republic of",Other Africa,United States of America,Caribbean,Central America,South America,Iran,Israel,Other Middle East,"Burma (Myanmar, Union of)","China, Peoples Republic of",Japan,Philippines,Vietnam,Other Asia,Rest of World and at sea/in the air
35NPFE,Finedon,3908,30,17,5,0,0,0,16,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,1,0,0,2,3,1,2,2,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,1,1,0,9,0,0,0,0,0,0,0,3,0,0,0,0,5,0,5,0,0,2,0,0,0,0,0,0,0,0,0,1
35NPFF,Great Donnington and Wilby,1636,27,24,0,0,2,1,6,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,1,1,0,2,1,0,0,0,0,0,1,11,0,1,0,1,0,2,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0
35NPFG,Hemmingwell,5802,132,62,22,0,4,2,67,0,3,6,5,39,3,9,16,2,11,0,0,2,0,0,9,30,3,23,1,5,0,1,21,92,4,2,1,1,4,5,1,3,1,0,0,3,0,4,30,0,16,0,5,0,0,2,3,0,0,1,1,0,25,0,0,1,2,0,1,5,1,1,0,0,1,9,2,13,2,0,1,1,1,1,0,4,0,4,10,0,0
35NPFH,Irchester,4711,62,56,21,1,0,0,33,0,6,6,0,4,0,0,2,5,0,0,0,3,0,0,1,6,0,1,0,0,0,0,0,8,3,0,2,1,1,2,2,2,2,0,0,0,0,4,12,1,9,0,0,0,0,0,3,0,2,0,2,0,9,0,2,1,0,0,0,3,0,1,0,0,0,0,0,5,0,0,1,0,0,1,0,0,1,0,2,0,0
35NPFJ,North,1969,34,23,5,0,0,0,15,0,2,2,0,5,0,0,0,1,2,0,0,0,0,0,0,3,1,0,0,0,0,3,0,7,0,0,0,2,2,0,0,2,0,0,2,1,0,0,19,0,2,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,6,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0
35NPFK,Queensway,5341,156,60,45,0,2,1,115,0,4,0,3,6,0,0,8,1,4,0,0,2,0,3,10,33,4,19,0,1,0,1,0,19,3,0,10,5,1,6,1,4,6,0,3,2,0,1,26,3,6,0,0,0,1,0,2,0,0,0,1,1,3,0,1,0,1,0,0,1,0,0,0,0,2,5,0,3,0,0,0,2,0,0,0,0,0,0,14,0,2
35NPFL,Redwell,6651,140,90,33,0,4,1,66,0,13,3,0,49,14,7,17,6,2,0,0,2,0,0,13,38,3,23,1,6,2,4,0,96,4,7,8,6,4,5,2,10,3,0,1,1,2,2,34,0,17,0,1,2,5,0,6,0,5,0,0,0,15,2,3,0,0,0,0,1,1,2,0,0,0,14,0,8,2,0,9,1,0,4,2,3,1,7,1,5,0
35NPFM,South,1839,28,11,6,0,3,0,19,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,3,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,11,0,2,0,1,0,0,0,2,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35NPFN,Swanspool,4703,125,79,25,0,3,0,68,0,2,4,1,49,11,10,35,0,7,0,0,1,0,0,7,35,4,41,0,5,0,0,29,116,2,1,7,2,5,2,0,7,1,0,1,2,2,4,21,0,26,0,0,0,0,0,2,0,0,0,0,2,20,0,0,0,4,0,0,7,1,1,0,1,0,5,1,13,0,0,2,1,2,4,0,0,0,0,0,0,0
35NPFP,West,1540,24,20,5,0,0,0,18,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,3,0,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35NPFQ,Wollaston,3268,50,40,13,0,0,1,18,0,2,4,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,1,1,0,0,0,0,0,3,2,0,11,0,2,0,1,3,0,0,0,0,0,0,0,0,6,1,0,2,0,1,0,5,0,0,0,0,0,4,0,5,0,0,3,0,1,0,0,0,0,0,0,0,0
35NPSS,Shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36NQFA,Alnwick Castle,2889,155,12,13,0,0,0,14,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,0,0,0,2,0,1,2,0,1,0,0,0,1,4,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
36NQFB,Alnwick Clayport,1970,78,8,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,2,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0
36NQFC,Alnwick Hotspur,1983,109,19,10,0,0,0,3,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,2,11,0,3,0,2,0,0,0,1,0,2,0,0,0,1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0
36NQFD,Amble East,3217,85,8,12,0,0,0,7,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,1,9,1,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36NQFE,Amble West,2338,106,9,8,0,1,2,4,0,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1,0,1,0,0,0,0,0,10,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
36NQFF,Craster and Rennington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36NQFG,Elsdon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36NQFH,Embleton,1397,64,14,5,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36NQFJ,Harbottle,1173,54,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36NQFK,Hedgeley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36NQFL,Lesbury,1645,78,25,9,0,1,0,10,0,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,4,9,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,1,0,0,0,0,0,1,1
36NQFM,Longframlington,1024,52,4,3,0,0,1,2,0,1,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0
36NQFN,Longhoughton,1283,138,28,16,0,1,1,4,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,6,9,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0
36NQFP,Rothbury,2380,66,10,2,0,0,0,11,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0
36NQFQ,Shilbottle,2745,78,19,5,0,0,0,10,0,5,2,1,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,1,2,0,0,0,0,1,0,1,0,9,0,0,0,1,0,0,0,1,0,1,0,0,1,3,0,1,1,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0
36NQFR,Warkworth,2185,100,22,9,0,0,4,5,0,3,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,3,1,0,0,0,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0
36NQFS,Whittingham,1684,78,7,3,0,0,0,8,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
36NQSS,Shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36NRFA,Bamburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36NRFB,Beadnell,1493,81,7,7,0,0,0,1,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,1,0,0,1,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
36NRFC,Belford,1086,77,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
36NRFD,Chatton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36NRFE,Cheviot,1172,116,9,2,0,0,1,6,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
36NRFF,Edward,1443,300,3,7,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36NRFG,Elizabeth,2065,545,15,20,0,0,0,7,0,0,3,1,2,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,10,0,0,3,0,1,0,1,0,0,0,0,0,2,0,4,0,4,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,2,2,11,0,0,3,3,0,8,0,0,0,1,0,0,0
36NRFH,Ford,961,175,8,10,0,0,0,4,0,1,3,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36NRFJ,Islandshire,2093,441,9,8,0,2,0,2,0,0,1,11,4,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36NRFK,Milfield,745,303,1,6,0,3,2,3,0,2,4,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
36NRFL,Norhamshire,1097,403,16,12,0,1,0,5,0,2,1,0,8,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
36NRFM,North Sunderland,1665,69,10,6,0,0,0,10,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36NRFN,Seton,1414,279,12,11,0,0,0,6,0,2,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,1,2,0,0,0,0,0,0,1,1,6,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36NRFP,Spittal,2785,494,11,7,0,0,0,4,0,1,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,1,0,0,0,0,4,0,1,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36NRFQ,Tower,2297,433,17,11,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36NRFR,Wooler,1747,187,11,5,0,0,0,1,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36NRSS,Shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36NSFA,Central,3968,74,10,18,0,0,2,6,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,5,0,3,0,1,2,0,0,0,1,0,1,12,0,3,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,3,0,3,0,0,0,1,0
36NSFB,Cowpen,4280,67,8,4,0,0,0,3,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,1,2,0,0,0,0,0,2,0,14,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
36NSFC,Cramlington East,4256,85,14,8,0,0,0,7,0,4,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,3,0,4,1,0,0,1,0,0,0,1,0,16,0,0,0,0,0,1,0,2,0,0,1,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,6,0
36NSFD,Cramlington South East,4945,100,9,13,0,1,0,9,0,5,8,1,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,3,1,0,1,1,2,0,0,3,2,4,2,16,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0
36NSFE,Croft,3307,60,12,1,0,1,0,6,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,5,0,3,5,1,5,0,0,1,0,1,0,8,0,1,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
36NSFF,Hartford and West Cramlington,4134,115,18,6,0,3,0,14,0,2,3,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,1,2,0,0,0,0,7,0,1,20,0,0,0,3,0,2,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5,0,0,2,1,0,6,0
36NSFG,Hartley,4920,94,17,10,0,1,1,2,0,4,4,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,16,0,4,0,3,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,0,0,0,1,0,2,0
36NSFH,Holywell,3436,55,13,9,0,0,1,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,2,0,4,1,1,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0
36NSFJ,Isabella,4172,77,10,10,0,2,0,6,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,0,1,4,0,0,0,0,0,0,0,0,0,16,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36NSFK,Kitty Brewster,2803,47,4,6,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,7,0,2,0,2,0,0,0,0,0,0,1,6,0,2,0,2,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0
36NSFL,Nesham and New Delaval,4796,92,7,5,0,0,0,5,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,12,4,0,0,7,4,4,1,4,2,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,7,1,0,0,0,1,0,1,4,0,0
36NSFM,Parkside,9719,277,42,25,0,1,0,16,0,0,6,3,8,0,0,0,3,0,0,0,1,1,0,0,4,1,0,0,0,0,0,4,6,0,1,8,3,1,8,2,12,0,0,0,0,2,0,37,0,2,0,4,0,1,0,2,0,0,2,0,1,4,0,1,0,0,2,1,2,0,0,1,0,0,4,1,7,0,0,3,5,0,7,0,3,0,1,0,8,0
36NSFN,Plessey,3481,38,7,5,0,0,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,1,0,0,0,0,0,0,0,9,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
36NSFP,Seaton Delaval,3640,68,3,8,0,0,2,10,0,5,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,3,1,1,3,0,2,0,0,0,0,0,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,1,0,1,3,0,2,0,1,0,0,0
36NSFQ,Seghill,2574,58,9,9,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,2,1,5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
36NSFR,Village,4691,96,17,9,0,0,0,15,0,1,5,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,9,0,0,4,2,0,1,1,3,2,1,0,0,2,1,14,0,3,0,4,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,1,0,0,1,0,0,0,0,1,0
36NSFS,Wensleydale,7230,159,29,24,0,1,0,15,0,6,5,2,4,0,0,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,3,7,1,0,4,0,1,2,3,2,0,0,0,1,0,1,22,0,1,0,4,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,8,0,0,0,0,4,1,0,4,0,0,0,0,0,0,0
36NSSS,Shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36NTFA,Chevington,2842,72,7,8,0,1,0,5,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,1,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
36NTFB,Ellington,2806,65,6,3,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
36NTFC,Hartburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36NTFD,HebronHepscott and Mitford,1888,56,19,9,0,0,0,5,0,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,3,3,4,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,10,0,0,0,0,2,1,0,0,0,0,0,2,0
